reference_key,product_id,category_id,product_name,barcode,description,is_active,source_item_code
off:en:tonic-water,,7,Tonic water,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tonic-water
off:en:tonka-beans,,14,Tonka beans,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tonka-beans
off:en:toothed-wrack,,3,Toothed wrack,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:toothed-wrack
off:en:top-red-apples,,5,Top red apples,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:top-red-apples
off:en:torcetti,,12,Torcetti,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:torcetti
off:en:torkolypalinka,,7,Torkolypalinka,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:torkolypalinka
off:en:tortellini,,17,Tortellini,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tortellini
off:en:tortelloni,,17,Tortelloni,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tortelloni
off:en:torti,,14,Torti,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:torti
off:en:tortiglioni,,14,Tortiglioni,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tortiglioni
off:en:traditional-balsamic-vinegar-of-modena,,13,Traditional Balsamic Vinegar of Modena,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:traditional-balsamic-vinegar-of-modena
off:en:traditional-balsamic-vinegar-of-reggio-emilia,,13,Traditional Balsamic Vinegar of Reggio Emilia,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:traditional-balsamic-vinegar-of-reggio-emilia
off:en:traditional-balsamic-vinegars,,13,Traditional Balsamic Vinegars,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:traditional-balsamic-vinegars
off:en:traditional-ciders,,7,Traditional ciders,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:traditional-ciders
off:en:traditional-french-baguettes,,12,Traditional French baguettes,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:traditional-french-baguettes
off:en:traditional-grimsby-smoked-fish,,3,Traditional Grimsby Smoked Fish,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:traditional-grimsby-smoked-fish
off:en:traditional-welsh-cider,,7,Traditional Welsh Cider,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:traditional-welsh-cider
off:en:traditionally-farmed-gloucestershire-old-spots-pork,,2,Traditionally Farmed Gloucestershire Old Spots Pork,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:traditionally-farmed-gloucestershire-old-spots-pork
off:en:traditionally-reared-pedigree-welsh-pork,,2,Traditionally Reared Pedigree Welsh Pork,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:traditionally-reared-pedigree-welsh-pork
off:en:trappist-beers,,7,Trappist beers,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:trappist-beers
off:en:trappista,,1,Trappista,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:trappista
off:en:travarica,,7,Travarica,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:travarica
off:en:treated-vegetable-juices,,7,Treated vegetable juices,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:treated-vegetable-juices
off:en:triple-ales,,7,Triple ales,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:triple-ales
off:en:triple-ipa,,7,Triple IPA,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:triple-ipa
off:en:tripoux,,17,Tripoux,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tripoux
off:en:triticale,,14,Triticale,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:triticale
off:en:tropical-fruit-jams,,13,Tropical fruit jams,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tropical-fruit-jams
off:en:tropical-fruits,,5,Tropical fruits,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tropical-fruits
off:en:tropical-tunas,,3,Tropical tunas,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tropical-tunas
off:en:trout-rillettes,,13,Trout rillettes,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:trout-rillettes
off:en:trout-roe,,13,Trout roe,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:trout-roe
off:en:trouts,,3,Trouts,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:trouts
off:en:truffades,,17,Truffades,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:truffades
off:en:truffle-crisps,,6,Truffle crisps,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:truffle-crisps
off:en:truffle-flavoured-oils,,13,Truffle flavoured oils,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:truffle-flavoured-oils
off:en:truffle-flavoured-olive-oils,,13,Truffle flavoured olive oils,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:truffle-flavoured-olive-oils
off:en:tsipouro,,7,Tsipouro,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tsipouro
off:en:tub-gurnard,,3,Tub gurnard,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tub-gurnard
off:en:tula-gingerbread,,12,Tula gingerbread,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tula-gingerbread
off:en:tumacas,,13,Tumacas,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tumacas
off:en:tuna-analogues,,16,Tuna analogues,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tuna-analogues
off:en:tuna-and-vegetable-salads,,17,Tuna and vegetable salads,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tuna-and-vegetable-salads
off:en:tuna-chunks,,13,Tuna chunks,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tuna-chunks
off:en:tuna-fillets,,3,Tuna fillets,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tuna-fillets
off:en:tuna-flakes-in-oil,,13,tuna flakes in oil,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tuna-flakes-in-oil
off:en:tuna-flakes-in-tomato-sauce,,13,tuna flakes in tomato sauce,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tuna-flakes-in-tomato-sauce
off:en:tuna-in-catalan-style,,3,Tuna in Catalan-style,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tuna-in-catalan-style
off:en:tuna-in-olive-oil,,13,Tuna in olive oil,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tuna-in-olive-oil
off:en:tuna-lasagna,,17,Tuna lasagna,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tuna-lasagna
off:en:tuna-mayo,,3,Tuna mayo,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tuna-mayo
off:en:tuna-pies,,17,Tuna pies,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tuna-pies
off:en:tuna-pizzas,,17,Tuna pizzas,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tuna-pizzas
off:en:tuna-preparations,,3,Tuna preparations,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tuna-preparations
off:en:tuna-rillettes,,13,Tuna rillettes,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tuna-rillettes
off:en:tuna-salads,,17,Tuna salads,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tuna-salads
off:en:tuna-samosas,,6,Tuna samosas,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tuna-samosas
off:en:tuna-spreads,,13,Tuna spreads,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tuna-spreads
off:en:tuna-sushis,,17,Tuna sushis,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tuna-sushis
off:en:tunas,,3,Tunas,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tunas
off:en:tunas-in-brine,,3,Tunas in brine,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tunas-in-brine
off:en:tunas-in-escabeche-sauce,,3,Tunas in escabèche sauce,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tunas-in-escabeche-sauce
off:en:tunas-in-oil,,13,Tunas in oil,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tunas-in-oil
off:en:tunas-in-sunflower-oil,,13,Tunas in sunflower oil,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tunas-in-sunflower-oil
off:en:tunisian-eaux-de-vie,,7,Tunisian Eaux-de-vie,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tunisian-eaux-de-vie
off:en:tunnbrod,,12,Tunnbröd,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tunnbrod
off:en:turbot,,3,Turbot,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turbot
off:en:turkey-bacon,,2,Turkey bacon,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turkey-bacon
off:en:turkey-breasts,,2,Turkey breasts,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turkey-breasts
off:en:turkey-cutlets,,2,Turkey cutlets,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turkey-cutlets
off:en:turkey-dishes,,17,Turkey dishes,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turkey-dishes
off:en:turkey-eggs,,18,Turkey eggs,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turkey-eggs
off:en:turkey-fillets,,2,Turkey fillets,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turkey-fillets
off:en:turkey-heart,,2,Turkey heart,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turkey-heart
off:en:turkey-leg-meat-only,,2,Turkey leg meat only,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turkey-leg-meat-only
off:en:turkey-liver,,2,Turkey liver,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turkey-liver
off:en:turkey-meat-for-osso-buco,,2,Turkey meat for osso buco,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turkey-meat-for-osso-buco
off:en:turkey-neck,,2,Turkey neck,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turkey-neck
off:en:turkey-offals,,2,Turkey offals,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turkey-offals
off:en:turkey-rillettes,,13,Turkey rillettes,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turkey-rillettes
off:en:turkey-skewers,,2,Turkey skewers,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turkey-skewers
off:en:turkey-thighs,,2,Turkey thighs,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turkey-thighs
off:en:turkey-wings,,2,Turkey wings,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turkey-wings
off:en:turkeys,,2,Turkeys,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turkeys
off:en:turkish-cheeses,,1,Turkish cheeses,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turkish-cheeses
off:en:turkish-delight,,6,Turkish delight,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turkish-delight
off:en:turmeric-powder,,13,Turmeric powder,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turmeric-powder
off:en:turmeric-rhizomes,,13,Turmeric rhizomes,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turmeric-rhizomes
off:en:turmeric-shots,,7,Turmeric shots,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turmeric-shots
off:en:turnip,,4,Turnip,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turnip
off:en:turron,,6,Turrón,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:turron
off:en:tuzemsky,,7,Tuzemsky,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tuzemsky
off:en:twin-pot-yogurts,,1,Twin-pot yogurts,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:twin-pot-yogurts
off:en:tzatzikis,,13,Tzatzikis,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:tzatzikis
off:en:udon,,14,Udon,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:udon
off:en:uht-almond-milks,,7,UHT almond milks,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:uht-almond-milks
off:en:uht-buffalo-milks,,1,UHT buffalo milks,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:uht-buffalo-milks
off:en:uht-compound-dairy-creams-with-4-to-8-fat,,1,UHT compound dairy creams with 4 to 8% fat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:uht-compound-dairy-creams-with-4-to-8-fat
off:en:uht-creams,,1,UHT Creams,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:uht-creams
off:en:uht-milk-fortified-with-vitamins,,1,UHT milk fortified with vitamins,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:uht-milk-fortified-with-vitamins
off:en:uht-milks,,1,UHT Milks,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:uht-milks
off:en:uht-oat-based-drinks,,7,UHT oat based drinks,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:uht-oat-based-drinks
off:en:uht-rice-based-drinks,,7,UHT rice based drinks,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:uht-rice-based-drinks
off:en:uht-skimmed-milks,,1,UHT Skimmed milks,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:uht-skimmed-milks
off:en:uht-soy-based-drinks,,7,UHT soy based drinks,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:uht-soy-based-drinks
off:en:ukrainian-beers,,7,Ukrainian beers,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:ukrainian-beers
off:en:ukrainian-bread,,12,Ukrainian bread,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:ukrainian-bread
off:en:ukrainian-vodkas,,7,Ukrainian vodkas,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:ukrainian-vodkas
off:en:ulmo-blossom-honeys,,13,Ulmo blossom honeys,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:ulmo-blossom-honeys
off:en:ulva-lactuca-seaweeds,,3,Ulva lactuca seaweeds,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:ulva-lactuca-seaweeds
off:en:umeboshi-vinegars,,13,Umeboshi vinegars,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:umeboshi-vinegars
off:en:uncooked-pressed-cheeses,,1,Uncooked pressed cheeses,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:uncooked-pressed-cheeses
off:en:uncured-soft-cheese-spreadable-with-around-20-fat,,1,Uncured soft cheese spreadable with around 20% fat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:uncured-soft-cheese-spreadable-with-around-20-fat
off:en:uncured-soft-cheese-spreadable-with-around-25-fat,,1,Uncured soft cheese spreadable with around 25% fat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:uncured-soft-cheese-spreadable-with-around-25-fat
off:en:unfermented-creams,,1,Unfermented creams,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unfermented-creams
off:en:unfilled-breakfast-chocolate-cereals-fortified-with-vitamins-and-chemical-elements,,14,Unfilled breakfast chocolate cereals fortified with vitamins and chemical elements,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unfilled-breakfast-chocolate-cereals-fortified-with-vitamins-and-chemical-elements
off:en:unfiltered-beers,,7,Unfiltered beers,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unfiltered-beers
off:en:unfortified-diet-chocolate-breakfast-cereals,,14,Unfortified diet chocolate breakfast cereals,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unfortified-diet-chocolate-breakfast-cereals
off:en:unleavened-breads,,12,Unleavened breads,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unleavened-breads
off:en:unpasteurised-cheeses,,1,Unpasteurised cheeses,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unpasteurised-cheeses
off:en:unpasteurized-beers,,7,Unpasteurized beers,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unpasteurized-beers
off:en:unprepared-frozen-fruits,,8,Unprepared frozen fruits,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unprepared-frozen-fruits
off:en:unrefined-rock-salts,,13,Unrefined rock salts,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unrefined-rock-salts
off:en:unrefined-salts,,13,Unrefined salts,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unrefined-salts
off:en:unroasted-almonds,,6,Unroasted almonds,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unroasted-almonds
off:en:unsalted-almonds,,6,Unsalted almonds,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-almonds
off:en:unsalted-baguettes,,12,Unsalted baguettes,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-baguettes
off:en:unsalted-boiled-pearled-barley,,14,Unsalted boiled pearled barley,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-boiled-pearled-barley
off:en:unsalted-boiled-quinoa,,14,Unsalted boiled quinoa,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-boiled-quinoa
off:en:unsalted-brazil-nuts,,6,Unsalted brazil nuts,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-brazil-nuts
off:en:unsalted-butter-with-82-fat,,1,Unsalted butter with 82% fat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-butter-with-82-fat
off:en:unsalted-butters,,1,Unsalted butters,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-butters
off:en:unsalted-cashews,,6,Unsalted cashews,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-cashews
off:en:unsalted-cooked-brown-rices,,14,Unsalted cooked brown rices,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-cooked-brown-rices
off:en:unsalted-cooked-millet,,14,Unsalted cooked millet,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-cooked-millet
off:en:unsalted-cooked-parboiled-rice,,14,Unsalted cooked parboiled rice,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-cooked-parboiled-rice
off:en:unsalted-cooked-red-rice,,14,Unsalted cooked red rice,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-cooked-red-rice
off:en:unsalted-cooked-rice,,14,Unsalted cooked rice,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-cooked-rice
off:en:unsalted-cooked-soy-noodles,,14,Unsalted cooked soy noodles,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-cooked-soy-noodles
off:en:unsalted-cooked-wheat-bulgur,,14,Unsalted cooked wheat bulgur,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-cooked-wheat-bulgur
off:en:unsalted-cooked-wild-rice,,14,Unsalted cooked wild rice,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-cooked-wild-rice
off:en:unsalted-hazelnuts,,6,Unsalted hazelnuts,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-hazelnuts
off:en:unsalted-light-butter-with-39-41-fat,,1,Unsalted light butter with 39-41% fat,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-light-butter-with-39-41-fat
off:en:unsalted-margarines,,13,Unsalted margarines,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-margarines
off:en:unsalted-nuts,,6,Unsalted nuts,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-nuts
off:en:unsalted-pistachios,,6,Unsalted pistachios,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-pistachios
off:en:unsalted-polenta,,14,Unsalted polenta,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-polenta
off:en:unsalted-pre-cooked-durum-wheat-with-whole-grain,,14,Unsalted pre-cooked durum wheat with whole grain,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsalted-pre-cooked-durum-wheat-with-whole-grain
off:en:unseasoned-grated-carrots,,4,Unseasoned grated carrots,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unseasoned-grated-carrots
off:en:unshelled-almonds,,6,Unshelled almonds,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unshelled-almonds
off:en:unshelled-brazil-nuts,,6,Unshelled Brazil nuts,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unshelled-brazil-nuts
off:en:unshelled-hazelnuts,,6,Unshelled hazelnuts,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unshelled-hazelnuts
off:en:unshelled-nuts,,6,Unshelled nuts,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unshelled-nuts
off:en:unshelled-peanuts,,6,Unshelled peanuts,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unshelled-peanuts
off:en:unshelled-pistachios,,6,Unshelled pistachios,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unshelled-pistachios
off:en:unsmoked-back-bacon,,2,Unsmoked back bacon,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsmoked-back-bacon
off:en:unsmoked-bacon,,2,Unsmoked bacon,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsmoked-bacon
off:en:unsmoked-rindless-back-bacon-rashers,,2,Unsmoked rindless back bacon rashers,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsmoked-rindless-back-bacon-rashers
off:en:unsweetened-beverages,,7,Unsweetened beverages,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsweetened-beverages
off:en:unsweetened-flavored-waters,,7,Unsweetened flavored waters,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsweetened-flavored-waters
off:en:unsweetened-plain-almond-based-drinks,,7,Unsweetened plain almond-based drinks,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsweetened-plain-almond-based-drinks
off:en:unsweetened-plain-oat-based-drinks,,7,Unsweetened plain oat-based drinks,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsweetened-plain-oat-based-drinks
off:en:unsweetened-plain-soy-based-drinks,,7,Unsweetened plain soy-based drinks,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unsweetened-plain-soy-based-drinks
off:en:unwaxed-lemons,,5,Unwaxed lemons,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:unwaxed-lemons
off:en:vacherin-ice-cream,,8,Vacherin ice cream,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:vacherin-ice-cream
off:en:vacuum-packed-beetroot,,4,Vacuum-packed beetroot,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:vacuum-packed-beetroot
off:en:vale-of-evesham-asparagus,,4,Vale of Evesham Asparagus,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:vale-of-evesham-asparagus
off:en:valencay-cheese,,1,Valençay cheese,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:valencay-cheese
off:en:valencay-wine,,7,Valençay Wine,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:valencay-wine
off:en:vanaspati,,13,Vanaspati,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:vanaspati
off:en:vancouver-island,,7,Vancouver Island,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:vancouver-island
off:en:vanilla,,13,Vanilla,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:vanilla
off:en:vanilla-alcoholic-extract,,13,Vanilla alcoholic extract,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:vanilla-alcoholic-extract
off:en:vanilla-almond-based-drinks,,7,Vanilla almond-based drinks,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:vanilla-almond-based-drinks
off:en:vanilla-and-macadamia-ice-cream-tubs,,8,Vanilla and macadamia ice cream tubs,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:vanilla-and-macadamia-ice-cream-tubs
off:en:vanilla-and-pecan-ice-cream-tubs,,8,Vanilla and pecan ice cream tubs,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:vanilla-and-pecan-ice-cream-tubs
off:en:vanilla-cheesecakes,,12,Vanilla cheesecakes,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:vanilla-cheesecakes
off:en:vanilla-creamy-puddings,,1,Vanilla creamy puddings,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:vanilla-creamy-puddings
off:en:vanilla-custard-puddings,,1,Vanilla custard puddings,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:vanilla-custard-puddings
off:en:vanilla-extract,,13,vanilla extract,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:vanilla-extract
off:en:vanilla-flavoured-chestnut-cream,,13,Vanilla flavoured chestnut cream,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:vanilla-flavoured-chestnut-cream
off:en:vanilla-ice-cream-bars-coated-with-dark-chocolate,,8,Vanilla ice cream bars coated with dark chocolate,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:vanilla-ice-cream-bars-coated-with-dark-chocolate
off:en:vanilla-ice-cream-bars-coated-with-milk-chocolate,,8,Vanilla ice cream bars coated with milk chocolate,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:vanilla-ice-cream-bars-coated-with-milk-chocolate
off:en:vanilla-ice-cream-bars-coated-with-milk-chocolate-and-almonds,,8,Vanilla ice cream bars coated with milk chocolate and almonds,,OFF taxonomy reference; category suggestion only; no product shelf-life identity,TRUE,en:vanilla-ice-cream-bars-coated-with-milk-chocolate-and-almonds
