reference_key,category_id,product_name,keyword,normalized_keyword,match_type,source_name,source_url,source_locator,is_active
off:en:spanish-cheeses,1,Spanish cheeses,cheeses from Spain,cheeses from spain,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:spanish-cheeses; anchor=en:cheeses; English synonym; line 49322; see snapshot hashes,1
off:en:spanish-cheeses,1,Spanish cheeses,spanish cheese,spanish cheese,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-cheeses; anchor=en:cheeses; English name; project English singularisation; see snapshot hashes,1
off:en:spanish-cheeses,1,Spanish cheeses,cheese from spain,cheese from spain,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:spanish-cheeses; anchor=en:cheeses; English synonym; line 49322; project English singularisation; see snapshot hashes,1
off:en:spanish-fruits,5,Spanish fruits,Spanish fruits,spanish fruits,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-fruits; anchor=en:fruits; English name; see snapshot hashes,1
off:en:spanish-fruits,5,Spanish fruits,en:spanish-fruits,en:spanish-fruits,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-fruits; anchor=en:fruits; Official tag; see snapshot hashes,1
off:en:spanish-fruits,5,Spanish fruits,Fruits from Spain,fruits from spain,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:spanish-fruits; anchor=en:fruits; English synonym; line 67679; see snapshot hashes,1
off:en:spanish-fruits,5,Spanish fruits,spanish fruit,spanish fruit,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-fruits; anchor=en:fruits; English name; project English singularisation; see snapshot hashes,1
off:en:spanish-fruits,5,Spanish fruits,fruit from spain,fruit from spain,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:spanish-fruits; anchor=en:fruits; English synonym; line 67679; project English singularisation; see snapshot hashes,1
off:en:spanish-hard-cheeses,1,Spanish hard cheeses,Spanish hard cheeses,spanish hard cheeses,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-hard-cheeses; anchor=en:cheeses; English name; see snapshot hashes,1
off:en:spanish-hard-cheeses,1,Spanish hard cheeses,en:spanish-hard-cheeses,en:spanish-hard-cheeses,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-hard-cheeses; anchor=en:cheeses; Official tag; see snapshot hashes,1
off:en:spanish-hard-cheeses,1,Spanish hard cheeses,spanish hard cheese,spanish hard cheese,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-hard-cheeses; anchor=en:cheeses; English name; project English singularisation; see snapshot hashes,1
off:en:spanish-honeys,13,Spanish honeys,Spanish honeys,spanish honeys,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-honeys; anchor=en:spreads; English name; see snapshot hashes,1
off:en:spanish-honeys,13,Spanish honeys,en:spanish-honeys,en:spanish-honeys,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-honeys; anchor=en:spreads; Official tag; see snapshot hashes,1
off:en:spanish-honeys,13,Spanish honeys,spanish honey,spanish honey,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-honeys; anchor=en:spreads; English name; project English singularisation; see snapshot hashes,1
off:en:spanish-legumes,14,Spanish legumes,Spanish legumes,spanish legumes,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-legumes; anchor=en:legumes; English name; see snapshot hashes,1
off:en:spanish-legumes,14,Spanish legumes,en:spanish-legumes,en:spanish-legumes,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-legumes; anchor=en:legumes; Official tag; see snapshot hashes,1
off:en:spanish-legumes,14,Spanish legumes,Beans from Spain,beans from spain,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:spanish-legumes; anchor=en:legumes; English synonym; line 67706; see snapshot hashes,1
off:en:spanish-legumes,14,Spanish legumes,spanish legume,spanish legume,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-legumes; anchor=en:legumes; English name; project English singularisation; see snapshot hashes,1
off:en:spanish-legumes,14,Spanish legumes,bean from spain,bean from spain,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:spanish-legumes; anchor=en:legumes; English synonym; line 67706; project English singularisation; see snapshot hashes,1
off:en:spanish-liqueur,7,Spanish liqueur,Spanish liqueur,spanish liqueur,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-liqueur; anchor=en:beverages; English name; see snapshot hashes,1
off:en:spanish-liqueur,7,Spanish liqueur,en:spanish-liqueur,en:spanish-liqueur,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-liqueur; anchor=en:beverages; Official tag; see snapshot hashes,1
off:en:spanish-liqueur,7,Spanish liqueur,Liqueurs from Spain,liqueurs from spain,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:spanish-liqueur; anchor=en:beverages; English synonym; line 6366; see snapshot hashes,1
off:en:spanish-liqueur,7,Spanish liqueur,liqueur from spain,liqueur from spain,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:spanish-liqueur; anchor=en:beverages; English synonym; line 6366; project English singularisation; see snapshot hashes,1
off:en:spanish-milks,1,Spanish milks,Spanish milks,spanish milks,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-milks; anchor=en:milks; English name; see snapshot hashes,1
off:en:spanish-milks,1,Spanish milks,en:spanish-milks,en:spanish-milks,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-milks; anchor=en:milks; Official tag; see snapshot hashes,1
off:en:spanish-milks,1,Spanish milks,Milks from Spain,milks from spain,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:spanish-milks; anchor=en:milks; English synonym; line 51125; see snapshot hashes,1
off:en:spanish-milks,1,Spanish milks,spanish milk,spanish milk,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-milks; anchor=en:milks; English name; project English singularisation; see snapshot hashes,1
off:en:spanish-milks,1,Spanish milks,milk from spain,milk from spain,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:spanish-milks; anchor=en:milks; English synonym; line 51125; project English singularisation; see snapshot hashes,1
off:en:spanish-omelettes,17,Spanish omelettes,Spanish omelettes,spanish omelettes,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-omelettes; anchor=en:meals; English name; see snapshot hashes,1
off:en:spanish-omelettes,17,Spanish omelettes,en:spanish-omelettes,en:spanish-omelettes,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-omelettes; anchor=en:meals; Official tag; see snapshot hashes,1
off:en:spanish-omelettes,17,Spanish omelettes,Spanish-style tortilla with onions,spanish style tortilla with onions,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:spanish-omelettes; anchor=en:meals; English synonym; line 41220; see snapshot hashes,1
off:en:spanish-omelettes,17,Spanish omelettes,Omelette with potatoes and onions,omelette with potatoes and onions,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:spanish-omelettes; anchor=en:meals; English synonym; line 41220; see snapshot hashes,1
off:en:spanish-omelettes,17,Spanish omelettes,spanish omelette,spanish omelette,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-omelettes; anchor=en:meals; English name; project English singularisation; see snapshot hashes,1
off:en:spanish-omelettes,17,Spanish omelettes,spanish style tortilla with onion,spanish style tortilla with onion,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:spanish-omelettes; anchor=en:meals; English synonym; line 41220; project English singularisation; see snapshot hashes,1
off:en:spanish-omelettes,17,Spanish omelettes,omelette with potato and onion,omelette with potato and onion,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:spanish-omelettes; anchor=en:meals; English synonym; line 41220; project English singularisation; see snapshot hashes,1
off:en:spanish-sea-products,3,Spanish sea products,Spanish sea products,spanish sea products,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-sea-products; anchor=en:seafood; English name; see snapshot hashes,1
off:en:spanish-sea-products,3,Spanish sea products,en:spanish-sea-products,en:spanish-sea-products,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-sea-products; anchor=en:seafood; Official tag; see snapshot hashes,1
off:en:spanish-sea-products,3,Spanish sea products,spanish sea product,spanish sea product,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-sea-products; anchor=en:seafood; English name; project English singularisation; see snapshot hashes,1
off:en:spanish-spices,13,Spanish spices,Spanish spices,spanish spices,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-spices; anchor=en:condiments; English name; see snapshot hashes,1
off:en:spanish-spices,13,Spanish spices,en:spanish-spices,en:spanish-spices,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-spices; anchor=en:condiments; Official tag; see snapshot hashes,1
off:en:spanish-spices,13,Spanish spices,spanish spice,spanish spice,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-spices; anchor=en:condiments; English name; project English singularisation; see snapshot hashes,1
off:en:spanish-spirit-drinks,7,Spanish spirit drinks,Spanish spirit drinks,spanish spirit drinks,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-spirit-drinks; anchor=en:beverages; English name; see snapshot hashes,1
off:en:spanish-spirit-drinks,7,Spanish spirit drinks,en:spanish-spirit-drinks,en:spanish-spirit-drinks,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-spirit-drinks; anchor=en:beverages; Official tag; see snapshot hashes,1
off:en:spanish-spirit-drinks,7,Spanish spirit drinks,spanish spirit drink,spanish spirit drink,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-spirit-drinks; anchor=en:beverages; English name; project English singularisation; see snapshot hashes,1
off:en:spanish-vinegars,13,Spanish vinegars,Spanish vinegars,spanish vinegars,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-vinegars; anchor=en:condiments; English name; see snapshot hashes,1
off:en:spanish-vinegars,13,Spanish vinegars,en:spanish-vinegars,en:spanish-vinegars,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-vinegars; anchor=en:condiments; Official tag; see snapshot hashes,1
off:en:spanish-vinegars,13,Spanish vinegars,spanish vinegar,spanish vinegar,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spanish-vinegars; anchor=en:condiments; English name; project English singularisation; see snapshot hashes,1
off:en:sparkling-apple-juices,7,Sparkling apple juices,Sparkling apple juices,sparkling apple juices,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-apple-juices; anchor=en:beverages; English name; see snapshot hashes,1
off:en:sparkling-apple-juices,7,Sparkling apple juices,en:sparkling-apple-juices,en:sparkling-apple-juices,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-apple-juices; anchor=en:beverages; Official tag; see snapshot hashes,1
off:en:sparkling-apple-juices,7,Sparkling apple juices,sparkling apple juice,sparkling apple juice,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-apple-juices; anchor=en:beverages; English name; project English singularisation; see snapshot hashes,1
off:en:sparkling-apple-nectars,7,Sparkling apple nectars,Sparkling apple nectars,sparkling apple nectars,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-apple-nectars; anchor=en:beverages; English name; see snapshot hashes,1
off:en:sparkling-apple-nectars,7,Sparkling apple nectars,en:sparkling-apple-nectars,en:sparkling-apple-nectars,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-apple-nectars; anchor=en:beverages; Official tag; see snapshot hashes,1
off:en:sparkling-apple-nectars,7,Sparkling apple nectars,sparkling apple nectar,sparkling apple nectar,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-apple-nectars; anchor=en:beverages; English name; project English singularisation; see snapshot hashes,1
off:en:sparkling-apple-or-pear-juices,7,Sparkling apple or pear juices,Sparkling apple or pear juices,sparkling apple or pear juices,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-apple-or-pear-juices; anchor=en:beverages; English name; see snapshot hashes,1
off:en:sparkling-apple-or-pear-juices,7,Sparkling apple or pear juices,en:sparkling-apple-or-pear-juices,en:sparkling-apple-or-pear-juices,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-apple-or-pear-juices; anchor=en:beverages; Official tag; see snapshot hashes,1
off:en:sparkling-apple-or-pear-juices,7,Sparkling apple or pear juices,sparkling apple or pear juice,sparkling apple or pear juice,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-apple-or-pear-juices; anchor=en:beverages; English name; project English singularisation; see snapshot hashes,1
off:en:sparkling-ciders,7,Sparkling ciders,Sparkling ciders,sparkling ciders,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-ciders; anchor=en:beverages; English name; see snapshot hashes,1
off:en:sparkling-ciders,7,Sparkling ciders,en:sparkling-ciders,en:sparkling-ciders,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-ciders; anchor=en:beverages; Official tag; see snapshot hashes,1
off:en:sparkling-ciders,7,Sparkling ciders,sparkling cider,sparkling cider,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:sparkling-ciders; anchor=en:beverages; English synonym; line 5922; see snapshot hashes,1
off:en:sparkling-fruit-wine,7,Sparkling fruit wine,Sparkling fruit wine,sparkling fruit wine,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-fruit-wine; anchor=en:beverages; English name; see snapshot hashes,1
off:en:sparkling-fruit-wine,7,Sparkling fruit wine,en:sparkling-fruit-wine,en:sparkling-fruit-wine,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-fruit-wine; anchor=en:beverages; Official tag; see snapshot hashes,1
off:en:sparkling-red-wine,7,Sparkling red wine,Sparkling red wine,sparkling red wine,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-red-wine; anchor=en:beverages; English name; see snapshot hashes,1
off:en:sparkling-red-wine,7,Sparkling red wine,en:sparkling-red-wine,en:sparkling-red-wine,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-red-wine; anchor=en:beverages; Official tag; see snapshot hashes,1
off:en:sparkling-rose-wine,7,Sparkling Rosé wine,Sparkling Rosé wine,sparkling rose wine,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-rose-wine; anchor=en:beverages; English name; see snapshot hashes,1
off:en:sparkling-rose-wine,7,Sparkling Rosé wine,en:sparkling-rose-wine,en:sparkling-rose-wine,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-rose-wine; anchor=en:beverages; Official tag; see snapshot hashes,1
off:en:sparkling-white-wine,7,Sparkling white wine,Sparkling white wine,sparkling white wine,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-white-wine; anchor=en:beverages; English name; see snapshot hashes,1
off:en:sparkling-white-wine,7,Sparkling white wine,en:sparkling-white-wine,en:sparkling-white-wine,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-white-wine; anchor=en:beverages; Official tag; see snapshot hashes,1
off:en:sparkling-wines,7,Sparkling wines,Sparkling wines,sparkling wines,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-wines; anchor=en:beverages; English name; see snapshot hashes,1
off:en:sparkling-wines,7,Sparkling wines,en:sparkling-wines,en:sparkling-wines,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-wines; anchor=en:beverages; Official tag; see snapshot hashes,1
off:en:sparkling-wines,7,Sparkling wines,sparkling wine,sparkling wine,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:sparkling-wines; anchor=en:beverages; English name; project English singularisation; see snapshot hashes,1
off:en:spatzle,14,Spätzle,Spätzle,spatzle,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spatzle; anchor=en:pastas; English name; see snapshot hashes,1
off:en:spatzle,14,Spätzle,en:spatzle,en:spatzle,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spatzle; anchor=en:pastas; Official tag; see snapshot hashes,1
off:en:spearmint,13,Spearmint,Spearmint,spearmint,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spearmint; anchor=en:condiments; English name; see snapshot hashes,1
off:en:spearmint,13,Spearmint,en:spearmint,en:spearmint,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:spearmint; anchor=en:condiments; Official tag; see snapshot hashes,1
off:en:spearmint,13,Spearmint,Spear mint,spear mint,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:spearmint; anchor=en:condiments; English synonym; line 74974; see snapshot hashes,1
off:en:special-beers,7,Special beers,Special beers,special beers,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:special-beers; anchor=en:beverages; English name; see snapshot hashes,1
off:en:special-beers,7,Special beers,en:special-beers,en:special-beers,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:special-beers; anchor=en:beverages; Official tag; see snapshot hashes,1
off:en:special-beers,7,Special beers,Special beers with 5° alcohol,special beers with 5 alcohol,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:special-beers; anchor=en:beverages; English synonym; line 3001; see snapshot hashes,1
off:en:special-beers,7,Special beers,Special beers with 6° alcohol,special beers with 6 alcohol,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:special-beers; anchor=en:beverages; English synonym; line 3001; see snapshot hashes,1
off:en:special-beers,7,Special beers,special beer,special beer,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:special-beers; anchor=en:beverages; English name; project English singularisation; see snapshot hashes,1
off:en:special-beers,7,Special beers,special beer with 5 alcohol,special beer with 5 alcohol,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:special-beers; anchor=en:beverages; English synonym; line 3001; project English singularisation; see snapshot hashes,1
off:en:special-beers,7,Special beers,special beer with 6 alcohol,special beer with 6 alcohol,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:special-beers; anchor=en:beverages; English synonym; line 3001; project English singularisation; see snapshot hashes,1
off:en:special-breads,12,Special breads,Special breads,special breads,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:special-breads; anchor=en:breads; English name; see snapshot hashes,1
off:en:special-breads,12,Special breads,en:special-breads,en:special-breads,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:special-breads; anchor=en:breads; Official tag; see snapshot hashes,1
off:en:special-breads,12,Special breads,special bread,special bread,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:special-breads; anchor=en:breads; English name; project English singularisation; see snapshot hashes,1
off:en:specialised-baby-drinks,11,Specialised baby drinks,Specialised baby drinks,specialised baby drinks,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:specialised-baby-drinks; anchor=en:baby-foods; English name; see snapshot hashes,1
off:en:specialised-baby-drinks,11,Specialised baby drinks,en:specialised-baby-drinks,en:specialised-baby-drinks,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:specialised-baby-drinks; anchor=en:baby-foods; Official tag; see snapshot hashes,1
off:en:specialised-baby-drinks,11,Specialised baby drinks,specialised baby drink,specialised baby drink,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:specialised-baby-drinks; anchor=en:baby-foods; English name; project English singularisation; see snapshot hashes,1
off:en:specialty-made-with-tripe,17,Specialty made with tripe,Specialty made with tripe,specialty made with tripe,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:specialty-made-with-tripe; anchor=en:meals; English name; see snapshot hashes,1
off:en:specialty-made-with-tripe,17,Specialty made with tripe,en:specialty-made-with-tripe,en:specialty-made-with-tripe,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:specialty-made-with-tripe; anchor=en:meals; Official tag; see snapshot hashes,1
off:en:speck-pizza,17,Speck pizza,Speck pizza,speck pizza,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:speck-pizza; anchor=en:meals; English name; see snapshot hashes,1
off:en:speck-pizza,17,Speck pizza,en:speck-pizza,en:speck-pizza,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:speck-pizza; anchor=en:meals; Official tag; see snapshot hashes,1
off:en:speculaas,12,Speculaas,Speculaas,speculaas,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:speculaas; anchor=en:biscuits-and-cakes; English name; see snapshot hashes,1
off:en:speculaas,12,Speculaas,en:speculaas,en:speculaas,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:speculaas; anchor=en:biscuits-and-cakes; Official tag; see snapshot hashes,1
off:en:speculaas,12,Speculaas,speculaa,speculaa,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:speculaas; anchor=en:biscuits-and-cakes; English name; project English singularisation; see snapshot hashes,1
off:en:speculoos,12,Speculoos,Speculoos,speculoos,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:speculoos; anchor=en:biscuits-and-cakes; English name; see snapshot hashes,1
off:en:speculoos,12,Speculoos,en:speculoos,en:speculoos,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:speculoos; anchor=en:biscuits-and-cakes; Official tag; see snapshot hashes,1
off:en:speculoos,12,Speculoos,Speculoos biscuit,speculoos biscuit,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:speculoos; anchor=en:biscuits-and-cakes; English synonym; line 33792; see snapshot hashes,1
off:en:speculoos,12,Speculoos,speculoo,speculoo,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:speculoos; anchor=en:biscuits-and-cakes; English name; project English singularisation; see snapshot hashes,1
off:en:speculoos,12,Speculoos,speculoo biscuit,speculoo biscuit,TEXT,Open Food Facts category taxonomy,https://raw.githubusercontent.com/openfoodfacts/openfoodfacts-server/main/taxonomies/food/categories.txt,en:speculoos; anchor=en:biscuits-and-cakes; English synonym; line 33792; project English singularisation; see snapshot hashes,1
off:en:speculoos-cheesecakes,12,Speculoos cheesecakes,Speculoos cheesecakes,speculoos cheesecakes,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:speculoos-cheesecakes; anchor=en:biscuits-and-cakes; English name; see snapshot hashes,1
off:en:speculoos-cheesecakes,12,Speculoos cheesecakes,en:speculoos-cheesecakes,en:speculoos-cheesecakes,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:speculoos-cheesecakes; anchor=en:biscuits-and-cakes; Official tag; see snapshot hashes,1
off:en:speculoos-cheesecakes,12,Speculoos cheesecakes,speculoo cheesecake,speculoo cheesecake,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:speculoos-cheesecakes; anchor=en:biscuits-and-cakes; English name; project English singularisation; see snapshot hashes,1
off:en:speculoos-spreads,13,Speculoos spreads,Speculoos spreads,speculoos spreads,TEXT,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:speculoos-spreads; anchor=en:spreads; English name; see snapshot hashes,1
off:en:speculoos-spreads,13,Speculoos spreads,en:speculoos-spreads,en:speculoos-spreads,OFF_TAG,Open Food Facts category taxonomy,https://static.openfoodfacts.org/data/taxonomies/categories.json,en:speculoos-spreads; anchor=en:spreads; Official tag; see snapshot hashes,1
